RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE
53367785,20251112,F,50대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53367859,20251112,M,40대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53367914,20251112,M,40대,경기도,무응답,자기만족-즐거움을 위해,자기 계발을 위해
53367990,20251112,M,60대,대전광역시,700만원 이상,자기 계발을 위해,자기만족-즐거움을 위해
53368026,20251112,F,60대,울산광역시,무응답,자기만족-즐거움을 위해,건강 관리를 위해
53368116,20251112,F,60대,경기도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53368589,20251112,F,50대,경상남도,무응답,자기만족-즐거움을 위해,남는 시간을 보내기 위해
53368798,20251112,M,40대,충청북도,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53369005,20251112,F,50대,인천광역시,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
53369478,20251112,M,60대,서울특별시,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53369881,20251112,F,40대,전라북도,500이상700만원 미만,건강 관리를 위해,없음
53369901,20251112,M,30대,대전광역시,무응답,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53370083,20251112,M,30대,충청북도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53370239,20251112,F,40대,경기도,700만원 이상,스트레스 해소를 위해,마음의 안정-휴식을 위해
53370241,20251112,M,40대,서울특별시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53370321,20251112,M,40대,서울특별시,500이상700만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53370771,20251112,F,50대,부산광역시,700만원 이상,마음의 안정-휴식을 위해,건강 관리를 위해
53370803,20251112,M,40대,부산광역시,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53370818,20251112,F,50대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53371046,20251112,M,60대,경기도,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53371462,20251112,F,40대,전라북도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53371559,20251112,M,50대,서울특별시,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53371574,20251112,F,50대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53371695,20251112,M,40대,울산광역시,500이상700만원 미만,자기 계발을 위해,마음의 안정-휴식을 위해
53371760,20251112,F,60대,경기도,300이상500만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53372093,20251112,M,50대,대구광역시,500이상700만원 미만,자기만족-즐거움을 위해,대인 관계-교제를 위해
53372195,20251112,M,60대,경상남도,700만원 이상,자기만족-즐거움을 위해,건강 관리를 위해
53372336,20251112,F,60대,부산광역시,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53372433,20251112,F,20대,충청남도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53372484,20251112,F,40대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53372534,20251112,F,30대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해
53372991,20251112,M,60대,부산광역시,무응답,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53373089,20251112,M,40대,경상북도,700만원 이상,자기만족-즐거움을 위해,자기 계발을 위해
53373247,20251112,M,50대,인천광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53373311,20251112,F,50대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,건강 관리를 위해
53373380,20251112,F,50대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53373662,20251112,M,50대,강원도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53373797,20251112,M,40대,경상남도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53373829,20251112,M,60대,강원도,무응답,자기 계발을 위해,대인 관계-교제를 위해
53373836,20251112,M,60대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53373923,20251112,M,50대,인천광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53374031,20251112,M,40대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53374109,20251112,M,60대,경기도,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53374213,20251112,F,60대,경기도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53374270,20251112,F,60대,서울특별시,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53374654,20251112,M,40대,광주광역시,300이상500만원 미만,자기만족-즐거움을 위해,남는 시간을 보내기 위해
53375189,20251112,F,50대,충청북도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53375644,20251112,M,50대,경상남도,500이상700만원 미만,마음의 안정-휴식을 위해,대인 관계-교제를 위해
53375667,20251112,F,60대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53375827,20251112,M,40대,부산광역시,300이상500만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53376604,20251112,F,50대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53376612,20251112,F,40대,광주광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53376627,20251112,F,60대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
53376847,20251112,F,40대,전라북도,300이상500만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53376857,20251112,M,50대,대구광역시,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
53376952,20251112,M,60대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53377004,20251112,F,50대,부산광역시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53377342,20251112,F,60대,인천광역시,700만원 이상,자기만족-즐거움을 위해,대인 관계-교제를 위해
53377405,20251112,F,50대,경상북도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
7298,20251119,F,50대,경기도,500이상700만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
103274,20251119,F,50대,경상북도,500이상700만원 미만,스트레스 해소를 위해,건강 관리를 위해
113581,20251119,M,30대,경상남도,300만원 미만,대인 관계-교제를 위해,남는 시간을 보내기 위해
172192,20251119,M,30대,경상남도,무응답,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
191227,20251119,F,40대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
263504,20251119,F,40대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
275115,20251119,M,20대,경기도,700만원 이상,스트레스 해소를 위해,남는 시간을 보내기 위해
311873,20251119,F,60대,경기도,무응답,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
314247,20251119,F,60대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
324324,20251119,F,40대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
337589,20251119,M,30대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
348151,20251119,M,30대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
349980,20251119,F,20대,인천광역시,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
350056,20251119,F,20대,경기도,무응답,남는 시간을 보내기 위해,자기만족-즐거움을 위해
351156,20251119,F,20대,대구광역시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
359285,20251119,M,30대,대구광역시,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
365420,20251119,F,30대,인천광역시,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
365835,20251119,F,20대,경상남도,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
366783,20251119,M,20대,경상남도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
368740,20251119,M,20대,서울특별시,700만원 이상,자기 계발을 위해,자기만족-즐거움을 위해
379696,20251119,M,30대,대전광역시,무응답,스트레스 해소를 위해,대인 관계-교제를 위해
391638,20251119,F,20대,경기도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
391930,20251119,F,40대,경기도,무응답,스트레스 해소를 위해,대인 관계-교제를 위해
392838,20251119,M,30대,인천광역시,500이상700만원 미만,자기 계발을 위해,건강 관리를 위해
401948,20251119,F,20대,제주특별자치도,무응답,자기만족-즐거움을 위해,남는 시간을 보내기 위해
402680,20251119,F,20대,강원도,무응답,스트레스 해소를 위해,건강 관리를 위해
410829,20251119,M,20대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
411226,20251119,M,30대,광주광역시,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
411711,20251119,M,30대,광주광역시,300만원 미만,스트레스 해소를 위해,자기 계발을 위해
413131,20251119,M,30대,경기도,500이상700만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
417468,20251119,M,30대,서울특별시,300만원 미만,자기만족-즐거움을 위해,대인 관계-교제를 위해
419786,20251119,F,40대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
420159,20251119,F,60대,경상북도,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해
420642,20251119,F,20대,인천광역시,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
421044,20251119,F,20대,충청남도,무응답,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
422334,20251119,F,60대,제주특별자치도,300이상500만원 미만,자기 계발을 위해,마음의 안정-휴식을 위해
422345,20251119,M,30대,서울특별시,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해
423995,20251119,M,20대,전라남도,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
424269,20251119,M,20대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
425585,20251119,M,20대,제주특별자치도,무응답,자기 계발을 위해,대인 관계-교제를 위해
425637,20251119,F,20대,충청북도,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
425648,20251119,F,20대,전라북도,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
425732,20251119,M,20대,경기도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
425777,20251119,M,20대,서울특별시,무응답,건강 관리를 위해,자기 계발을 위해
427132,20251119,M,20대,경기도,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해
429371,20251119,M,20대,경상북도,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
429940,20251119,M,20대,충청북도,무응답,남는 시간을 보내기 위해,자기만족-즐거움을 위해
432869,20251119,M,20대,경상북도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
434348,20251119,M,20대,경기도,무응답,남는 시간을 보내기 위해,자기만족-즐거움을 위해
434481,20251119,F,20대,전라북도,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
435555,20251119,M,20대,전라북도,무응답,대인 관계-교제를 위해,자기만족-즐거움을 위해
436126,20251119,M,20대,경기도,무응답,자기 계발을 위해,건강 관리를 위해
437153,20251119,F,50대,경기도,300만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
443599,20251119,M,20대,경기도,700만원 이상,자기만족-즐거움을 위해,남는 시간을 보내기 위해
444321,20251119,M,20대,강원도,무응답,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
444609,20251119,F,20대,강원도,무응답,자기만족-즐거움을 위해,남는 시간을 보내기 위해
445012,20251119,F,30대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
446465,20251119,F,20대,전라북도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
454427,20251119,F,20대,충청북도,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
454830,20251119,M,20대,전라북도,500이상700만원 미만,대인 관계-교제를 위해,자기만족-즐거움을 위해
456424,20251119,F,50대,경기도,500이상700만원 미만,남는 시간을 보내기 위해,가족-지인 등과 시간을 보내기 위해
457351,20251119,F,20대,인천광역시,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
457566,20251119,F,20대,전라남도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
457795,20251119,F,20대,대전광역시,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
458182,20251119,M,20대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해
458234,20251119,F,20대,대전광역시,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
458673,20251119,M,20대,경기도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
459747,20251119,M,20대,대구광역시,무응답,스트레스 해소를 위해,남는 시간을 보내기 위해
459927,20251119,M,20대,제주특별자치도,300만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
461997,20251119,F,20대,전라남도,무응답,대인 관계-교제를 위해,자기 계발을 위해
462198,20251119,M,20대,경기도,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
463013,20251119,M,20대,광주광역시,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해
463268,20251119,M,20대,서울특별시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
463276,20251119,F,20대,대구광역시,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
463679,20251119,F,20대,전라북도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
464235,20251119,M,20대,경기도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
465516,20251119,M,20대,대구광역시,700만원 이상,남는 시간을 보내기 위해,스트레스 해소를 위해
467528,20251119,F,20대,대전광역시,무응답,자기만족-즐거움을 위해,자기 계발을 위해
468171,20251119,M,20대,서울특별시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
469755,20251119,M,20대,경기도,무응답,스트레스 해소를 위해,자기 계발을 위해
470417,20251119,F,20대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
470614,20251119,M,30대,경기도,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
471195,20251119,M,20대,인천광역시,무응답,대인 관계-교제를 위해,스트레스 해소를 위해
471661,20251119,M,20대,충청남도,무응답,남는 시간을 보내기 위해,자기만족-즐거움을 위해
471779,20251119,M,20대,서울특별시,무응답,남는 시간을 보내기 위해,스트레스 해소를 위해
473330,20251119,M,30대,부산광역시,무응답,자기만족-즐거움을 위해,자기 계발을 위해
473485,20251119,M,30대,서울특별시,300이상500만원 미만,스트레스 해소를 위해,건강 관리를 위해
474924,20251119,M,20대,경상북도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
475037,20251119,M,20대,경상남도,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
478621,20251119,M,20대,경기도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
480538,20251119,F,20대,강원도,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
481142,20251119,M,20대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,자기 계발을 위해
481788,20251119,M,20대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해
482401,20251119,M,20대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
484310,20251119,F,20대,충청북도,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해
484672,20251119,F,30대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
484853,20251119,M,20대,경상남도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
485069,20251119,M,30대,경상북도,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
485507,20251119,M,30대,인천광역시,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
1036349,20251119,M,60대,제주특별자치도,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
1335333,20251119,F,40대,전라북도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
1668612,20251119,M,50대,경기도,700만원 이상,대인 관계-교제를 위해,건강 관리를 위해
2924449,20251119,M,40대,경기도,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
2926232,20251119,F,60대,경기도,700만원 이상,대인 관계-교제를 위해,마음의 안정-휴식을 위해
2931039,20251119,M,50대,경기도,무응답,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
2934387,20251119,F,50대,강원도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
2954128,20251119,M,30대,부산광역시,300이상500만원 미만,마음의 안정-휴식을 위해,대인 관계-교제를 위해
2954660,20251119,M,20대,경기도,300이상500만원 미만,대인 관계-교제를 위해,남는 시간을 보내기 위해
3020310,20251119,F,60대,경상남도,500이상700만원 미만,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
3038161,20251119,F,20대,경상북도,500이상700만원 미만,대인 관계-교제를 위해,마음의 안정-휴식을 위해
3038427,20251119,F,20대,제주특별자치도,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해
3047932,20251119,F,30대,경기도,무응답,스트레스 해소를 위해,건강 관리를 위해
3082549,20251119,M,40대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해
3126841,20251119,F,20대,경상남도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
3126868,20251119,F,20대,대구광역시,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
3159855,20251119,M,30대,경기도,700만원 이상,스트레스 해소를 위해,마음의 안정-휴식을 위해
3201397,20251119,F,40대,전라남도,500이상700만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
3201786,20251119,F,20대,대구광역시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
3206553,20251119,M,30대,부산광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
3209255,20251119,F,30대,경상북도,무응답,자기만족-즐거움을 위해,건강 관리를 위해
3220426,20251119,F,20대,인천광역시,무응답,마음의 안정-휴식을 위해,자기 계발을 위해
3231899,20251119,F,20대,대구광역시,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
3261982,20251119,M,40대,경상북도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
3279997,20251119,M,30대,세종특별자치시,300이상500만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
3288362,20251119,M,30대,서울특별시,500이상700만원 미만,자기 계발을 위해,스트레스 해소를 위해
3293962,20251119,F,30대,충청남도,무응답,건강 관리를 위해,자기만족-즐거움을 위해
3295817,20251119,F,20대,대구광역시,무응답,스트레스 해소를 위해,자기 계발을 위해
3296172,20251119,F,20대,경상북도,300만원 미만,대인 관계-교제를 위해,스트레스 해소를 위해
3297897,20251119,F,40대,경상남도,500이상700만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해
3298920,20251119,F,50대,경기도,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
3299367,20251119,M,30대,경기도,700만원 이상,대인 관계-교제를 위해,자기만족-즐거움을 위해
3299840,20251119,F,20대,경상북도,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해
3299847,20251119,M,20대,광주광역시,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
3299885,20251119,F,20대,인천광역시,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
3302395,20251119,M,20대,전라남도,700만원 이상,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해
3303001,20251119,F,40대,전라북도,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
3314149,20251119,M,30대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
3314921,20251119,M,60대,경기도,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
3314960,20251119,F,30대,경기도,무응답,건강 관리를 위해,마음의 안정-휴식을 위해
53322621,20251119,M,50대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53322728,20251119,M,40대,서울특별시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53322944,20251119,F,60대,서울특별시,500이상700만원 미만,대인 관계-교제를 위해,마음의 안정-휴식을 위해
53322976,20251119,M,60대,서울특별시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53323191,20251119,F,60대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53323354,20251119,F,50대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,건강 관리를 위해
53323388,20251119,F,60대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53323516,20251119,F,30대,서울특별시,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53323676,20251119,F,40대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53323779,20251119,F,60대,서울특별시,700만원 이상,건강 관리를 위해,자기 계발을 위해
53324202,20251119,M,60대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53324524,20251119,F,40대,서울특별시,무응답,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53324593,20251119,M,50대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53324595,20251119,F,50대,서울특별시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53324812,20251119,M,60대,서울특별시,700만원 이상,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53324828,20251119,M,60대,서울특별시,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해
53324838,20251119,M,50대,서울특별시,무응답,자기만족-즐거움을 위해,없음
53324954,20251119,F,30대,서울특별시,500이상700만원 미만,대인 관계-교제를 위해,자기 계발을 위해
53325055,20251119,F,40대,경기도,무응답,자기만족-즐거움을 위해,남는 시간을 보내기 위해
53325101,20251119,F,40대,서울특별시,무응답,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53325195,20251119,M,50대,서울특별시,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53325382,20251119,M,60대,서울특별시,무응답,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53325528,20251119,M,40대,광주광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53325544,20251119,M,60대,전라북도,무응답,건강 관리를 위해,남는 시간을 보내기 위해
53325661,20251119,M,40대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53325725,20251119,F,50대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53325726,20251119,M,30대,충청북도,700만원 이상,스트레스 해소를 위해,대인 관계-교제를 위해
53325802,20251119,M,50대,서울특별시,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53326411,20251119,M,40대,경상남도,300이상500만원 미만,마음의 안정-휴식을 위해,자기 계발을 위해
53326470,20251119,M,50대,인천광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53326524,20251119,M,50대,부산광역시,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53326558,20251119,F,40대,부산광역시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53326591,20251119,F,30대,부산광역시,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53326637,20251119,F,60대,부산광역시,300이상500만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53326938,20251119,M,40대,부산광역시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53327001,20251119,F,30대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53327085,20251119,F,50대,대전광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53327097,20251119,M,40대,울산광역시,700만원 이상,스트레스 해소를 위해,없음
53327110,20251119,M,50대,대전광역시,무응답,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53327120,20251119,M,50대,부산광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53327186,20251119,M,60대,경상북도,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53327305,20251119,F,50대,경기도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53327528,20251119,M,60대,인천광역시,500이상700만원 미만,건강 관리를 위해,자기 계발을 위해
53328059,20251119,F,60대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53328209,20251119,M,30대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53328247,20251119,M,40대,인천광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53328400,20251119,F,30대,충청북도,무응답,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53328534,20251119,M,60대,경상북도,무응답,자기만족-즐거움을 위해,건강 관리를 위해
53328702,20251119,F,60대,인천광역시,700만원 이상,마음의 안정-휴식을 위해,건강 관리를 위해
53328812,20251119,M,30대,서울특별시,700만원 이상,자기만족-즐거움을 위해,남는 시간을 보내기 위해
53328959,20251119,F,50대,세종특별자치시,무응답,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53329530,20251119,F,40대,경기도,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53329755,20251119,M,60대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53329925,20251119,F,30대,충청북도,300이상500만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53329963,20251119,F,50대,서울특별시,무응답,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53330334,20251119,M,60대,경기도,500이상700만원 미만,건강 관리를 위해,자기 계발을 위해
53330377,20251119,M,40대,부산광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53330443,20251119,F,50대,대구광역시,무응답,건강 관리를 위해,스트레스 해소를 위해
53330517,20251119,F,50대,경상남도,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53331344,20251119,M,40대,광주광역시,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53331394,20251119,M,50대,대전광역시,무응답,건강 관리를 위해,대인 관계-교제를 위해
53331488,20251119,F,50대,강원도,무응답,건강 관리를 위해,기타
53331620,20251119,F,40대,대구광역시,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53331761,20251119,M,60대,전라북도,무응답,마음의 안정-휴식을 위해,자기 계발을 위해
